i,Province_State,Confirmed,Deaths,FIPS,Mortality_Rate,Date
9281,Wyoming,6504,53,56,0.814883149,10/4/20
9282,Alabama,150965,2501,1,1.649834093,9/26/20
9283,Alaska,7367,52,2,0.705850414,9/26/20
9284,Arizona,216826,5622,4,2.59286248,9/26/20
9285,Arkansas,80755,1285,5,1.591232741,9/26/20
9286,California,807451,15583,6,1.92990039,9/26/20
9287,Colorado,68510,2040,8,2.978580502,9/26/20
9288,Connecticut,56587,4501,9,7.954123739,9/26/20
9289,Delaware,20156,633,10,3.140504068,9/26/20
9290,District of Columbia,15215,624,11,4.101215905,9/26/20
9291,Florida,698682,14022,12,2.006921604,9/26/20
9292,Georgia,313873,6914,13,2.20280177,9/26/20
9293,Hawaii,12018,131,15,1.090031619,9/26/20
9294,Idaho,40296,460,16,1.141552511,9/26/20
9295,Illinois,288773,8832,17,3.058457681,9/26/20
9296,Indiana,116549,3577,18,3.069095402,9/26/20
9297,Iowa,85908,1314,19,1.529543232,9/26/20
9298,Kansas,58105,635,20,1.12085856,9/26/20
9299,Kentucky,66036,1154,21,1.747531649,9/26/20
9300,Louisiana,163928,5444,22,3.320970182,9/26/20
9301,Maine,5258,140,23,2.662609357,9/26/20
9302,Maryland,122972,3925,24,3.191783495,9/26/20
9303,Massachusetts,130050,9391,25,7.22106882,9/26/20
9304,Michigan,134373,7044,26,5.242124534,9/26/20
9305,Minnesota,95659,2056,27,2.149301164,9/26/20
9306,Mississippi,96677,2911,28,3.011057439,9/26/20
9307,Missouri,123506,2054,29,1.663077097,9/26/20
9308,Montana,11907,171,30,1.436130008,9/26/20
9309,Nebraska,43596,469,31,1.075786769,9/26/20
9310,Nevada,78355,1582,32,2.019016017,9/26/20
9311,New Hampshire,8121,439,33,5.40573821,9/26/20
9312,New Jersey,202850,16103,34,7.938378112,9/26/20
9313,New Mexico,28692,870,35,3.032204099,9/26/20
9314,New York,454760,33286,36,7.284061923,9/26/20
9315,North Carolina,206060,3440,37,1.669416675,9/26/20
9316,North Dakota,20380,227,38,1.113837095,9/26/20
9317,Ohio,150009,4740,39,3.159810411,9/26/20
9318,Oklahoma,83510,1004,40,1.202251227,9/26/20
9319,Oregon,32581,542,41,1.663546239,9/26/20
9320,Pennsylvania,159933,8083,42,5.053991359,9/26/20
9321,Rhode Island,24181,1107,44,4.577974443,9/26/20
9322,South Carolina,145273,3323,45,2.287417483,9/26/20
9323,South Dakota,21133,218,46,1.031562012,9/26/20
9324,Tennessee,190891,2374,47,1.243641659,9/26/20
9325,Texas,758869,15720,48,2.08229762,9/26/20
9326,Utah,69547,448,49,0.644168692,9/26/20
9327,Vermont,1739,58,50,3.335250144,9/26/20
9328,Virginia,145408,3144,51,2.162913807,9/26/20
9329,Washington,85830,2100,53,2.446696959,9/26/20
9330,West Virginia,15167,337,54,2.221929188,9/26/20
9331,Wisconsin,113645,1281,55,1.127194333,9/26/20
9332,Wyoming,5465,50,56,0.914913083,9/26/20
9333,Alabama,151604,2501,1,1.641927246,9/27/20
9334,Alaska,7481,56,2,0.748563026,9/27/20
9335,Arizona,217237,5623,4,2.588417259,9/27/20
9336,Arkansas,81242,1308,5,1.610004677,9/27/20
9337,California,809890,15606,6,1.926928348,9/27/20
9338,Colorado,69079,2041,8,2.955486692,9/27/20
9339,Connecticut,56587,4501,9,7.954123739,9/27/20
9340,Delaware,20260,633,10,3.124383021,9/27/20
9341,District of Columbia,15250,624,11,4.091803279,9/27/20
9342,Florida,700564,14032,12,2.002957617,9/27/20
9343,Georgia,314685,6946,13,2.207286652,9/27/20
9344,Hawaii,12116,132,15,1.089468471,9/27/20
9345,Idaho,40501,460,16,1.135774425,9/27/20
9346,Illinois,290373,8845,17,3.046082108,9/27/20
9347,Indiana,117450,3580,18,3.048105577,9/27/20
9348,Iowa,86624,1316,19,1.519209457,9/27/20
9349,Kansas,59596,635,20,1.116503147,9/27/20
9350,Kentucky,66491,1157,21,1.740085124,9/27/20
9351,Louisiana,164851,5465,22,3.315114861,9/27/20
9352,Maine,5287,140,23,2.648004539,9/27/20
9353,Maryland,123403,3935,24,3.188739334,9/27/20
9354,Massachusetts,130642,9404,25,7.198297638,9/27/20
9355,Michigan,134373,7044,26,5.242124534,9/27/20
9356,Minnesota,96734,2060,27,2.12955114,9/27/20
9357,Mississippi,96859,2919,28,3.01365903,9/27/20
9358,Missouri,125026,2053,29,1.642058452,9/27/20
9359,Montana,12107,173,30,1.428925415,9/27/20
9360,Nebraska,44063,470,31,1.066654563,9/27/20
9361,Nevada,78728,1585,32,2.013260847,9/27/20
9362,New Hampshire,8172,439,33,5.372001958,9/27/20
9363,New Jersey,203548,16106,34,7.912629945,9/27/20
9364,New Mexico,28844,870,35,3.016225211,9/27/20
9365,New York,455626,33293,36,7.271534109,9/27/20
9366,North Carolina,207349,3441,37,1.659520904,9/27/20
9367,North Dakota,20724,231,38,1.114649682,9/27/20
9368,Ohio,150809,4741,39,3.143711582,9/27/20
9369,Oklahoma,84333,1006,40,1.19289009,9/27/20
9370,Oregon,32820,543,41,1.654478976,9/27/20
9371,Pennsylvania,160744,8086,42,5.030358831,9/27/20
9372,Rhode Island,24181,1107,44,4.577974443,9/27/20
9373,South Carolina,145887,3326,45,2.279846731,9/27/20
9374,South Dakota,21541,218,46,1.012023583,9/27/20
9375,Tennessee,192995,2377,47,1.231638125,9/27/20
9376,Texas,763351,15760,48,2.075107149,9/27/20
9377,Utah,70615,453,49,0.641506762,9/27/20
9378,Vermont,1742,58,50,3.329506315,9/27/20
9379,Virginia,146144,3159,51,2.162313957,9/27/20
9380,Washington,86269,2100,53,2.434246369,9/27/20
9381,West Virginia,15351,339,54,2.208325191,9/27/20
9382,Wisconsin,115862,1281,55,1.105625658,9/27/20
9383,Wyoming,5633,50,56,0.887626487,9/27/20
9384,Alabama,18954,653,1,3.464007214,6/3/20
9385,Alaska,504,10,2,1.984126984,6/3/20
9386,Arizona,22356,983,4,4.39702988,6/3/20
9387,Arkansas,8067,142,5,1.760257841,6/3/20
9388,California,119348,4374,6,3.664912692,6/3/20
9389,Colorado,27060,1494,8,5.523922207,6/3/20
9390,Connecticut,43091,3989,9,9.257153466,6/3/20
9391,Delaware,9712,375,10,3.861202636,6/3/20
9392,District of Columbia,9016,473,11,5.246228926,6/3/20
9393,Florida,58764,2566,12,4.366619018,6/3/20
9394,Georgia,48894,2123,13,4.342046059,6/3/20
9395,Hawaii,653,17,15,2.603369066,6/3/20
9396,Idaho,2933,83,16,2.82986703,6/3/20
9397,Illinois,123830,5621,17,4.539287733,6/3/20
9398,Indiana,35712,2207,18,6.17999552,6/3/20
9399,Iowa,20300,574,19,2.827586207,6/3/20
9400,Kansas,10092,226,20,2.239397543,6/3/20
9401,Kentucky,10410,450,21,4.322766571,6/3/20
9402,Louisiana,41133,2870,22,6.977366105,6/3/20
9403,Maine,2418,95,23,3.928866832,6/3/20
9404,Maryland,54982,2641,24,4.8033902,6/3/20
9405,Massachusetts,101592,7152,25,7.039924403,6/3/20
9406,Michigan,58035,5570,26,9.597656587,6/3/20
9407,Minnesota,25870,1097,27,4.240432934,6/3/20
9408,Mississippi,16322,782,28,4.791079525,6/3/20
9409,Missouri,14189,791,29,5.574740997,6/3/20
9410,Montana,525,17,30,3.238095238,6/3/20
9411,Nebraska,14885,170,31,1.142089352,6/3/20
9412,Nevada,8951,431,32,4.815104458,6/3/20
9413,New Hampshire,4795,265,33,5.526590198,6/3/20
9414,New Jersey,162068,11880,34,7.330256436,6/3/20
9415,New Mexico,8140,375,35,4.606879607,6/3/20
9416,New York,374085,30019,36,8.024646805,6/3/20
9417,North Carolina,31276,999,37,3.194142473,6/3/20
9418,North Dakota,2679,66,38,2.463605823,6/3/20
9419,Ohio,36792,2300,39,6.251358991,6/3/20
9420,Oklahoma,6805,341,40,5.011021308,6/3/20
9421,Oregon,4399,159,41,3.614457831,6/3/20
9422,Pennsylvania,77780,5742,42,7.382360504,6/3/20
9423,Rhode Island,15219,742,44,4.875484592,6/3/20
9424,South Carolina,12415,501,45,4.035440999,6/3/20
9425,South Dakota,5162,62,46,1.201084851,6/3/20
9426,Tennessee,24833,388,47,1.56243708,6/3/20
9427,Texas,68882,1746,48,2.532049886,6/3/20
9428,Utah,10497,117,49,1.114604173,6/3/20
9429,Vermont,990,55,50,5.555555556,6/3/20
9430,Virginia,46905,1428,51,3.044451551,6/3/20
9431,Washington,22484,1135,53,5.048034158,6/3/20
9432,West Virginia,2077,78,54,3.755416466,6/3/20
9433,Wisconsin,19400,616,55,3.175257732,6/3/20
9434,Wyoming,915,17,56,1.857923497,6/3/20
9435,Alabama,18734,653,1,3.479697325,6/2/20
9436,Alaska,486,10,2,2.057613169,6/2/20
9437,Arizona,21264,943,4,4.434725357,6/2/20
9438,Arkansas,7818,136,5,1.739575339,6/2/20
9439,California,117215,4305,6,3.672738131,6/2/20
9440,Colorado,26788,1474,8,5.505341002,6/2/20
9441,Connecticut,42979,3972,9,9.241722702,6/2/20
9442,Delaware,9685,373,10,3.851316469,6/2/20
9443,District of Columbia,8886,470,11,5.289218996,6/2/20
9444,Florida,57447,2530,12,4.404059394,6/2/20
9445,Georgia,48207,2102,13,4.360362603,6/2/20
9446,Hawaii,653,17,15,2.603369066,6/2/20
9447,Idaho,2933,83,16,2.82986703,6/2/20
9448,Illinois,122848,5525,17,4.497427716,6/2/20
9449,Indiana,35237,2197,18,6.234923518,6/2/20
9450,Iowa,20019,561,19,2.802337779,6/2/20
9451,Kansas,9965,222,20,2.227797291,6/2/20
9452,Kentucky,10185,442,21,4.339715268,6/2/20
9453,Louisiana,40746,2835,22,6.957738183,6/2/20
9454,Maine,2377,94,23,3.954564577,6/2/20
9455,Maryland,54175,2597,24,4.793724042,6/2/20
9456,Massachusetts,101163,7085,25,7.003548728,6/2/20
9457,Michigan,57731,5553,26,9.618749026,6/2/20
9458,Minnesota,25508,1082,27,4.241806492,6/2/20
9459,Mississippi,16041,767,28,4.781497413,6/2/20
9460,Missouri,14015,786,29,5.608276846,6/2/20
9461,Montana,523,17,30,3.250478011,6/2/20
9462,Nebraska,14616,170,31,1.163108922,6/2/20
9463,Nevada,8858,417,32,4.707608941,6/2/20
9464,New Hampshire,4749,256,33,5.390608549,6/2/20
9465,New Jersey,161545,11771,34,7.286514593,6/2/20
9466,New Mexico,8024,367,35,4.573778664,6/2/20
9467,New York,373040,29968,36,8.033454857,6/2/20
9468,North Carolina,30023,961,37,3.200879326,6/2/20
9469,North Dakota,2646,65,38,2.456538171,6/2/20
9470,Ohio,36350,2259,39,6.214580468,6/2/20
9471,Oklahoma,6692,339,40,5.065750149,6/2/20
9472,Oregon,4335,157,41,3.621683968,6/2/20
9473,Pennsylvania,77225,5667,42,7.338297184,6/2/20
9474,Rhode Island,15112,732,44,4.843832716,6/2/20
9475,South Carolina,12415,501,45,4.035440999,6/2/20
9476,South Dakota,5067,62,46,1.22360371,6/2/20
9477,Tennessee,24342,381,47,1.565195958,6/2/20
9478,Texas,67342,1718,48,2.549398306,6/2/20
9479,Utah,10202,113,49,1.107625956,6/2/20
9480,Vermont,988,55,50,5.566801619,6/2/20
9481,Virginia,46239,1407,51,3.042885876,6/2/20
9482,Washington,22157,1129,53,5.095455161,6/2/20
9483,West Virginia,2056,78,54,3.793774319,6/2/20
9484,Wisconsin,18917,607,55,3.208754031,6/2/20
9485,Wyoming,912,17,56,1.864035088,6/2/20
9486,Alabama,17689,618,1,3.56011291,5/30/20
9487,Alaska,433,10,2,2.309468822,5/30/20
9488,Arizona,19258,904,4,4.694153079,5/30/20
9489,Arkansas,7013,133,5,1.896477969,5/30/20
9490,California,109895,4144,6,3.770872196,5/30/20
9491,Colorado,26098,1443,8,5.532126974,5/30/20
9492,Connecticut,42022,3912,9,9.309409357,5/30/20
9493,Delaware,9422,361,10,3.831458289,5/30/20
9494,District of Columbia,8717,462,11,5.299988528,5/30/20
9495,Florida,55424,2447,12,4.41505485,5/30/20
9496,Georgia,46331,2004,13,4.325397682,5/30/20
9497,Hawaii,651,17,15,2.611367127,5/30/20
9498,Idaho,2803,82,16,2.925437032,5/30/20
9499,Illinois,118917,5330,17,4.48211778,5/30/20
9500,Indiana,34211,2125,18,6.211452457,5/30/20
9501,Iowa,19244,531,19,2.7593016,5/30/20
9502,Kansas,9690,215,20,2.21878225,5/30/20
9503,Kentucky,9704,431,21,4.441467436,5/30/20
9504,Louisiana,39577,2786,22,7.0394421,5/30/20
9505,Maine,2282,89,23,3.900087642,5/30/20
9506,Maryland,52015,2509,24,4.823608574,5/30/20
9507,Massachusetts,96301,6768,25,7.027964403,5/30/20
9508,Michigan,56969,5464,26,9.591181169,5/30/20
9509,Minnesota,24190,1036,27,4.282761472,5/30/20
9510,Mississippi,15229,723,28,4.747521177,5/30/20
9511,Missouri,13298,774,29,5.820424124,5/30/20
9512,Montana,505,17,30,3.366336634,5/30/20
9513,Nebraska,13905,170,31,1.222581805,5/30/20
9514,Nevada,8517,417,32,4.896090173,5/30/20
9515,New Hampshire,4492,238,33,5.298308103,5/30/20
9516,New Jersey,159608,11634,34,7.289108315,5/30/20
9517,New Mexico,7624,351,35,4.603882476,5/30/20
9518,New York,369660,29710,36,8.037115187,5/30/20
9519,North Carolina,27794,929,37,3.34244801,5/30/20
9520,North Dakota,2554,60,38,2.349256069,5/30/20
9521,Ohio,35033,2149,39,6.13421631,5/30/20
9522,Oklahoma,6418,334,40,5.204113431,5/30/20
9523,Oregon,4185,153,41,3.655913978,5/30/20
9524,Pennsylvania,75697,5537,42,7.314688825,5/30/20
9525,Rhode Island,14819,711,44,4.797894595,5/30/20
9526,South Carolina,11394,487,45,4.274179393,5/30/20
9527,South Dakota,4960,62,46,1.25,5/30/20
9528,Tennessee,22566,364,47,1.613046176,5/30/20
9529,Texas,62911,1654,48,2.635819705,5/30/20
9530,Utah,9533,112,49,1.174866254,5/30/20
9531,Vermont,977,55,50,5.629477994,5/30/20
9532,Virginia,43611,1370,51,3.141409277,5/30/20
9533,Washington,21349,1118,53,5.23677924,5/30/20
9534,West Virginia,1989,75,54,3.770739065,5/30/20
9535,Wisconsin,18230,588,55,3.225452551,5/30/20
9536,Wyoming,898,16,56,1.781737194,5/30/20
9537,Alabama,18200,630,1,3.509358289,5/31/20
9538,Alaska,459,10,2,2.178649237,5/31/20
9539,Arizona,19936,907,4,4.549558587,5/31/20
9540,Arkansas,7253,133,5,1.833723976,5/31/20
9541,California,111951,4172,6,3.726630401,5/31/20
9542,Colorado,26378,1445,8,5.480958883,5/31/20
9543,Connecticut,42201,3944,9,9.345750101,5/31/20
9544,Delaware,9498,366,10,3.85344283,5/31/20
9545,District of Columbia,8801,466,11,5.294852858,5/31/20
9546,Florida,56163,2451,12,4.364083115,5/31/20
9547,Georgia,47063,2053,13,4.362237851,5/31/20
9548,Hawaii,652,17,15,2.607361963,5/31/20
9549,Idaho,2839,82,16,2.888340965,5/31/20
9550,Illinois,120260,5390,17,4.481955763,5/31/20
9551,Indiana,34574,2134,18,6.172268178,5/31/20
9552,Iowa,19552,535,19,2.736292962,5/31/20
9553,Kansas,9700,215,20,2.216494845,5/31/20
9554,Kentucky,9704,431,21,4.441467436,5/31/20
9555,Louisiana,39916,2791,22,6.992183586,5/31/20
9556,Maine,2325,89,23,3.827956989,5/31/20
9557,Maryland,52778,2532,24,4.797453484,5/31/20
9558,Massachusetts,96965,6846,25,7.060279482,5/31/20
9559,Michigan,57397,5491,26,9.566702092,5/31/20
9560,Minnesota,24850,1050,27,4.225352113,5/31/20
9561,Mississippi,15523,734,28,4.728467435,5/31/20
9562,Missouri,13438,776,29,5.77466885,5/31/20
9563,Montana,515,17,30,3.300970874,5/31/20
9564,Nebraska,14101,170,31,1.205588256,5/31/20
9565,Nevada,8628,417,32,4.83310153,5/31/20
9566,New Hampshire,4651,245,33,5.267684369,5/31/20
9567,New Jersey,160445,11698,34,7.290971984,5/31/20
9568,New Mexico,7689,356,35,4.629990896,5/31/20
9569,New York,370770,29784,36,8.03301238,5/31/20
9570,North Carolina,28785,937,37,3.255167622,5/31/20
9571,North Dakota,2577,61,38,2.36709352,5/31/20
9572,Ohio,35513,2155,39,6.068200377,5/31/20
9573,Oklahoma,6418,334,40,5.204113431,5/31/20
9574,Oregon,4243,153,41,3.605939194,5/31/20
9575,Pennsylvania,76129,5555,42,7.296825126,5/31/20
9576,Rhode Island,14928,718,44,4.809753483,5/31/20
9577,South Carolina,11861,494,45,4.16491021,5/31/20
9578,South Dakota,4993,62,46,1.241738434,5/31/20
9579,Tennessee,22566,364,47,1.613046176,5/31/20
9580,Texas,64673,1677,48,2.590793788,5/31/20
9581,Utah,9797,113,49,1.153414311,5/31/20
9582,Vermont,981,55,50,5.606523955,5/31/20
9583,Virginia,44607,1375,51,3.082475845,5/31/20
9584,Washington,21702,1118,53,5.151598931,5/31/20
9585,West Virginia,2010,75,54,3.731343284,5/31/20
9586,Wisconsin,18403,592,55,3.216866815,5/31/20
9587,Wyoming,903,16,56,1.771871539,5/31/20
9588,Alabama,39647,972,1,2.494738463,7/1/20
9589,Alaska,975,14,2,1.435897436,7/1/20
9590,Arizona,84105,1725,4,2.051007669,7/1/20
9591,Arkansas,21197,277,5,1.306788697,7/1/20
9592,California,238681,6169,6,2.584621315,7/1/20
9593,Colorado,33029,1697,8,5.14055495,7/1/20
9594,Connecticut,46572,4324,9,9.284548656,7/1/20
9595,Delaware,11510,509,10,4.422241529,7/1/20
9596,District of Columbia,10365,553,11,5.335262904,7/1/20
9597,Florida,158997,3550,12,2.23274653,7/1/20
9598,Georgia,84242,2827,13,3.355808267,7/1/20
9599,Hawaii,926,18,15,1.943844492,7/1/20
9600,Idaho,6370,92,16,1.444270016,7/1/20
9601,Illinois,144013,6951,17,4.826647594,7/1/20
9602,Indiana,45952,2650,18,5.766887187,7/1/20
9603,Iowa,29514,717,19,2.42935556,7/1/20
9604,Kansas,14830,277,20,1.867835469,7/1/20
9605,Kentucky,15842,572,21,3.61065522,7/1/20
9606,Louisiana,60178,3238,22,5.380703912,7/1/20
9607,Maine,3294,105,23,3.187613843,7/1/20
9608,Maryland,67918,3205,24,4.718925763,7/1/20
9609,Massachusetts,108882,8053,25,7.39608016,7/1/20
9610,Michigan,71089,6198,26,8.718648455,7/1/20
9611,Minnesota,36716,1482,27,4.036387406,7/1/20
9612,Mississippi,27900,1082,28,3.878136201,7/1/20
9613,Missouri,21035,1018,29,4.839553126,7/1/20
9614,Montana,1016,22,30,2.165354331,7/1/20
9615,Nebraska,19310,276,31,1.429311238,7/1/20
9616,Nevada,19101,511,32,2.675252605,7/1/20
9617,New Hampshire,5802,373,33,6.428817649,7/1/20
9618,New Jersey,171928,15078,34,8.769950212,7/1/20
9619,New Mexico,12276,500,35,4.072987944,7/1/20
9620,New York,394079,32043,36,8.131110767,7/1/20
9621,North Carolina,66751,1398,37,2.094350646,7/1/20
9622,North Dakota,3615,80,38,2.213001383,7/1/20
9623,Ohio,52865,2876,39,5.440272392,7/1/20
9624,Oklahoma,14119,389,40,2.755152631,7/1/20
9625,Oregon,8931,208,41,2.328966521,7/1/20
9626,Pennsylvania,91775,6684,42,7.283029147,7/1/20
9627,Rhode Island,16853,956,44,5.672580549,7/1/20
9628,South Carolina,37919,766,45,2.020095467,7/1/20
9629,South Dakota,6826,93,46,1.362437738,7/1/20
9630,Tennessee,45315,609,47,1.343925852,7/1/20
9631,Texas,172386,2508,48,1.452125685,7/1/20
9632,Utah,22716,173,49,0.761577743,7/1/20
9633,Vermont,1210,56,50,4.628099174,7/1/20
9634,Virginia,63203,1786,51,2.82581523,7/1/20
9635,Washington,33435,1339,53,4.004785405,7/1/20
9636,West Virginia,2979,93,54,3.121852971,7/1/20
9637,Wisconsin,29199,786,55,2.691873009,7/1/20
9638,Wyoming,1514,20,56,1.321003963,7/1/20
9639,Alabama,142768,2428,1,1.699530319,9/18/20
9640,Alaska,6644,45,2,0.67730283,9/18/20
9641,Arizona,212942,5451,4,2.559851978,9/18/20
9642,Arkansas,74082,1173,5,1.583380578,9/18/20
9643,California,779491,14893,6,1.910605767,9/18/20
9644,Colorado,63750,2009,8,3.152361525,9/18/20
9645,Connecticut,55527,4492,9,8.089758136,9/18/20
9646,Delaware,19366,620,10,3.201487142,9/18/20
9647,District of Columbia,14852,619,11,4.16778885,9/18/20
9648,Florida,677660,13225,12,1.951568633,9/18/20
9649,Georgia,302854,6536,13,2.158135603,9/18/20
9650,Hawaii,11217,120,15,1.069804761,9/18/20
9651,Idaho,36959,438,16,1.185096999,9/18/20
9652,Illinois,272517,8647,17,3.17301306,9/18/20
9653,Indiana,109683,3495,18,3.186455513,9/18/20
9654,Iowa,78839,1264,19,1.603267418,9/18/20
9655,Kansas,52125,596,20,1.139568345,9/18/20
9656,Kentucky,60128,1101,21,1.831093667,9/18/20
9657,Louisiana,160283,5342,22,3.332855013,9/18/20
9658,Maine,5002,138,23,2.758896441,9/18/20
9659,Maryland,119062,3869,24,3.249567452,9/18/20
9660,Massachusetts,126582,9269,25,7.32252611,9/18/20
9661,Michigan,127500,6954,26,5.454117647,9/18/20
9662,Minnesota,87807,2002,27,2.280000456,9/18/20
9663,Mississippi,92432,2792,28,3.020598927,9/18/20
9664,Missouri,111390,1810,29,1.624921447,9/18/20
9665,Montana,9871,146,30,1.479080134,9/18/20
9666,Nebraska,40387,442,31,1.094411568,9/18/20
9667,Nevada,75096,1524,32,2.029402365,9/18/20
9668,New Hampshire,7861,438,33,5.571810202,9/18/20
9669,New Jersey,198848,16061,34,8.077023656,9/18/20
9670,New Mexico,27350,841,35,3.074954296,9/18/20
9671,New York,448052,33085,36,7.38418755,9/18/20
9672,North Carolina,190973,3207,37,1.679294979,9/18/20
9673,North Dakota,17230,184,38,1.067904817,9/18/20
9674,Ohio,142596,4608,39,3.231507195,9/18/20
9675,Oklahoma,74567,939,40,1.259270187,9/18/20
9676,Oregon,30342,521,41,1.71709182,9/18/20
9677,Pennsylvania,153522,7921,42,5.159521111,9/18/20
9678,Rhode Island,23620,1088,44,4.606265876,9/18/20
9679,South Carolina,136318,3177,45,2.330579967,9/18/20
9680,South Dakota,18075,195,46,1.078838174,9/18/20
9681,Tennessee,180497,2196,47,1.21664072,9/18/20
9682,Texas,708811,14958,48,2.122024574,9/18/20
9683,Utah,61775,437,49,0.707405909,9/18/20
9684,Vermont,1706,58,50,3.399765533,9/18/20
9685,Virginia,138702,2949,51,2.126185924,9/18/20
9686,Washington,81602,2037,53,2.496262347,9/18/20
9687,West Virginia,13685,300,54,2.19218122,9/18/20
9688,Wisconsin,97279,1238,55,1.272628214,9/18/20
9689,Wyoming,4747,49,56,1.032230883,9/18/20
9690,Alabama,143578,2437,1,1.690435892,9/19/20
9691,Alaska,6729,45,2,0.668747214,9/19/20
9692,Arizona,213551,5467,4,2.559851978,9/19/20
9693,Arkansas,75160,1181,5,1.571314529,9/19/20
9694,California,783313,15018,6,1.917241256,9/19/20
9695,Colorado,64356,2013,8,3.128885849,9/19/20
9696,Connecticut,55527,4492,9,8.089758136,9/19/20
9697,Delaware,19449,621,10,3.192966219,9/19/20
9698,District of Columbia,14902,619,11,4.153804858,9/19/20
9699,Florida,681233,13287,12,1.950433992,9/19/20
9700,Georgia,305021,6599,13,2.163457598,9/19/20
9701,Hawaii,11326,120,15,1.059509094,9/19/20
9702,Idaho,37247,441,16,1.183987972,9/19/20
9703,Illinois,275041,8672,17,3.152984464,9/19/20
9704,Indiana,110759,3503,18,3.162722668,9/19/20
9705,Iowa,79804,1265,19,1.585133577,9/19/20
9706,Kansas,52486,596,20,1.131730366,9/19/20
